species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bre,5,15,0.01,-0.8034542715844069,576240,379
bre,5,15,0.1,-0.806627923748136,576240,379
bre,0,16,0.001,-2.188196278092895,1,1
bre,0,16,0.01,-2.188196256920737,1,1
bre,0,16,0.1,-2.18819604579729,1,1
bre,1,16,0.001,-0.08549649715775966,15,14
bre,1,16,0.01,-0.08550185190473711,15,14
bre,1,16,0.1,-0.08555552059635207,15,14
bre,2,16,0.001,-0.08143750013182698,210,62
bre,2,16,0.01,-0.08116610494213333,210,62
bre,2,16,0.1,-0.08124426283624678,210,62
bre,3,16,0.001,-0.09435378079500181,2940,165
bre,3,16,0.01,-0.09284731421517436,2940,165
bre,3,16,0.1,-0.09267626081913716,2940,165
bre,4,16,0.001,-0.24364741109877577,41160,267
bre,4,16,0.01,-0.24052014093677732,41160,267
bre,4,16,0.1,-0.2420387447980433,41160,267
bre,5,16,0.001,-0.5559537669063677,576240,340
bre,5,16,0.01,-0.5523639763224819,576240,340
bre,5,16,0.1,-0.5592632354026185,576240,340
bre,0,17,0.001,-2.300058105850229,1,1
bre,0,17,0.01,-2.300058091431062,1,1
bre,0,17,0.1,-2.300057947719205,1,1
bre,1,17,0.001,-0.08109340827062701,15,14
bre,1,17,0.01,-0.08109908406141739,15,14
bre,1,17,0.1,-0.08115595054560408,15,14
bre,2,17,0.001,-0.07661104596159778,210,62
bre,2,17,0.01,-0.07658671755022592,210,62
bre,2,17,0.1,-0.07708266069312877,210,62
bre,3,17,0.001,-0.08174292552542324,2940,164
bre,3,17,0.01,-0.08065301087454091,2940,164
bre,3,17,0.1,-0.0815478535806064,2940,164
bre,4,17,0.001,-0.17070486120202205,41160,282
bre,4,17,0.01,-0.16549699461579823,41160,282
bre,4,17,0.1,-0.16616003178864475,41160,282
bre,5,17,0.001,-0.4913724493047101,576240,386
bre,5,17,0.01,-0.483686748976773,576240,386
bre,5,17,0.1,-0.4901927646890543,576240,386
bre,0,18,0.001,-2.1779172900918535,1,1
bre,0,18,0.01,-2.177917350869316,1,1
bre,0,18,0.1,-2.1779179590807547,1,1
bre,1,18,0.001,-0.07170946098310724,15,14
bre,1,18,0.01,-0.07167667199016628,15,14
bre,1,18,0.1,-0.07169305196479073,15,14
bre,2,18,0.001,-0.0808985356248676,210,61
bre,2,18,0.01,-0.08063317158057841,210,61
bre,2,18,0.1,-0.0807324716952953,210,61
bre,3,18,0.001,-0.10161064794684038,2940,173
bre,3,18,0.01,-0.09995130511139491,2940,173
bre,3,18,0.1,-0.10045508877836637,2940,173
bre,4,18,0.001,-0.26424040514199465,41160,304
bre,4,18,0.01,-0.2588652833552728,41160,304
bre,4,18,0.1,-0.26111775924600567,41160,304
bre,5,18,0.001,-0.8174032951501723,576240,408
bre,5,18,0.01,-0.7919364090213723,576240,408
bre,5,18,0.1,-0.7832299908125904,576240,408
bre,0,19,0.001,-2.222808993958072,1,1
bre,0,19,0.01,-2.2228090067711896,1,1
bre,0,19,0.1,-2.222809135387199,1,1
bre,1,19,0.001,-0.07759048690229815,15,14
bre,1,19,0.01,-0.0775957796682581,15,14
bre,1,19,0.1,-0.07764877897116283,15,14
bre,2,19,0.001,-0.074943389304884,210,63
bre,2,19,0.01,-0.07439485931516558,210,63
bre,2,19,0.1,-0.07421602307821892,210,63
bre,3,19,0.001,-0.10151118032991077,2940,175
bre,3,19,0.01,-0.09910915083094286,2940,175
bre,3,19,0.1,-0.10067064440064348,2940,175
bre,4,19,0.001,-0.47320509238498415,41160,303
bre,4,19,0.01,-0.46643495368691884,41160,303
bre,4,19,0.1,-0.46625436016734395,41160,303
bre,5,19,0.001,-1.0238182873121118,576240,390
bre,5,19,0.01,-0.9896597282950386,576240,390
bre,5,19,0.1,-0.9737236730367064,576240,390
bre,0,20,0.001,-2.2437370505357452,1,1
bre,0,20,0.01,-2.2437369891575014,1,1
bre,0,20,0.1,-2.243736376003481,1,1
bre,1,20,0.001,-0.08405669931301685,15,14
bre,1,20,0.01,-0.08406260133207108,15,14
bre,1,20,0.1,-0.08412161956532549,15,14
bre,2,20,0.001,-0.0799913150938431,210,64
bre,2,20,0.01,-0.07974769748496309,210,64
bre,2,20,0.1,-0.07975476168085267,210,64
bre,3,20,0.001,-0.10318122459047688,2940,172
bre,3,20,0.01,-0.10080959996745092,2940,172
bre,3,20,0.1,-0.09999018130448718,2940,172
bre,4,20,0.001,-0.3102603156711762,41160,271
bre,4,20,0.01,-0.3065370564800602,41160,271
bre,4,20,0.1,-0.3085084951646488,41160,271
bre,5,20,0.001,-0.9516940092163122,576240,328
bre,5,20,0.01,-0.9172891328845887,576240,328
bre,5,20,0.1,-0.8972427620194681,576240,328
bre,0,21,0.001,-2.1680417224559205,1,1
bre,0,21,0.01,-2.168041783298193,1,1
bre,0,21,0.1,-2.168042392166812,1,1
bre,1,21,0.001,-0.09158372760438835,15,14
bre,1,21,0.01,-0.09158890030057523,15,14
bre,1,21,0.1,-0.09164068860500157,15,14
