,sim,alpha,corpusSize,trueK,bestK,best_ll,correct,entropy,nStates,way,bestLag
320,2,1.0,50,0,0,-1.0731803838337546,1,0.9797000630641854,3,semicol,
321,2,1.0,50,0,2,-0.9189461492653668,0,0.8462281381106949,3,lagged,30.0
322,2,1.0,100,0,0,-0.9002127734691824,1,0.8051909766954773,3,semicol,
323,2,1.0,100,0,1,-0.9183931849888787,0,0.833981588676443,3,lagged,20.0
324,2,0.1,10,0,0,-0.0006439411922862097,1,0.0020018064107935976,4,semicol,
325,2,0.1,10,0,1,-1.0339651253558482,0,0.7557810359893776,4,lagged,20.0
326,2,0.1,50,0,0,-0.6656061927099097,1,0.48082484053043395,4,semicol,
327,2,0.1,50,0,2,-0.5002650822977284,0,0.35695885752710654,4,lagged,50.0
328,2,0.1,100,0,2,-0.21777193034774148,0,0.16524604164762638,4,semicol,
329,2,0.1,100,0,1,-0.6314689899352439,0,0.4545549498657686,4,lagged,0.0
330,2,0.5,10,0,4,-0.9837650649151448,0,0.7174372353113614,4,semicol,
331,2,0.5,10,0,1,-1.0993010936974876,0,0.791706273999228,4,lagged,30.0
332,2,0.5,50,0,0,-0.6581074168867388,1,0.4504111995258288,4,semicol,
333,2,0.5,50,0,2,-0.6020120237714999,0,0.417772551252994,4,lagged,50.0
334,2,0.5,100,0,0,-1.2945996834114322,1,0.9318179443652603,4,semicol,
335,2,0.5,100,0,0,-0.8208756897591521,1,0.5955878427888862,4,lagged,0.0
336,2,1.0,10,0,2,-1.06586778770657,0,0.7747755724929424,4,semicol,
337,2,1.0,10,0,1,-1.2441030394929835,0,0.8683980951509641,4,lagged,20.0
338,2,1.0,50,0,0,-1.208903078886558,1,0.878030602432754,4,semicol,
339,2,1.0,50,0,2,-1.1943455615550653,0,0.8656848891523191,4,lagged,20.0
340,2,1.0,100,0,1,-1.268340458661777,0,0.9155486040460454,4,semicol,
341,2,1.0,100,0,1,-1.2117728412705682,0,0.892915239245763,4,lagged,50.0
342,2,0.1,10,0,0,-0.40589320017208075,1,0.23393542186323174,5,semicol,
343,2,0.1,10,0,2,-0.31915048076218994,0,0.2016855948993238,5,lagged,30.0
344,2,0.1,50,0,0,-0.21759909999551366,1,0.141148614012509,5,semicol,
345,2,0.1,50,0,3,-0.4864279368460569,0,0.3243654555868289,5,lagged,50.0
346,2,0.1,100,0,0,-0.7888361149699028,1,0.5013829057846644,5,semicol,
347,2,0.1,100,0,4,-0.46513009094399793,0,0.2810501109545544,5,lagged,20.0
348,2,0.5,10,0,0,-0.7041999253174115,1,0.3546732329344532,5,semicol,
349,2,0.5,10,0,0,-1.2092907876828765,1,0.7619947942792408,5,lagged,0.0
350,2,0.5,50,0,0,-1.4387954699168897,1,0.8892125834292148,5,semicol,
351,2,0.5,50,0,1,-0.706717470769013,0,0.4549214813260598,5,lagged,50.0
352,2,0.5,100,0,1,-1.3777275953705077,0,0.8493285639342034,5,semicol,
353,2,0.5,100,0,1,-0.9200240011009606,0,0.5707470648598101,5,lagged,30.0
354,2,1.0,10,0,0,-1.4245680597706343,1,0.8696848923334715,5,semicol,
355,2,1.0,10,0,0,-1.5192617130648225,1,0.9389504375968655,5,lagged,0.0
356,2,1.0,50,0,1,-1.156410658805827,0,0.731732115824087,5,semicol,
357,2,1.0,50,0,0,-1.227552858809795,1,0.7792036250673018,5,lagged,0.0
358,2,1.0,100,0,0,-1.381595257119892,1,0.8598991779833215,5,semicol,
359,2,1.0,100,0,2,-1.2690839000679073,0,0.7847800112258024,5,lagged,50.0
360,2,0.1,10,1,4,-0.13698062524679064,0,0.0,2,semicol,
361,2,0.1,10,1,2,-0.12583130143893478,0,0.0,2,lagged,50.0
362,2,0.1,50,1,3,-0.19054587763105507,0,0.0,2,semicol,
363,2,0.1,50,1,1,-0.2086028614173045,1,0.0,2,lagged,20.0
364,2,0.1,100,1,4,-0.19747845296883518,0,0.0,2,semicol,
365,2,0.1,100,1,3,-0.1891146954049117,0,0.0,2,lagged,30.0
366,2,0.5,10,1,2,-0.17948001735401098,0,0.0,2,semicol,
367,2,0.5,10,1,2,-0.12226631191678333,0,0.0,2,lagged,50.0
368,2,0.5,50,1,2,-0.18259107395886762,0,0.0,2,semicol,
369,2,0.5,50,1,4,-0.1604801023036269,0,0.0,2,lagged,20.0
370,2,0.5,100,1,4,-0.20310225270338364,0,0.0,2,semicol,
371,2,0.5,100,1,2,-0.1778370003358312,0,0.0,2,lagged,50.0
372,2,1.0,10,1,4,-0.21563335262227729,0,0.0,2,semicol,
373,2,1.0,10,1,3,-0.15688744913736197,0,0.0,2,lagged,30.0
374,2,1.0,50,1,1,-0.21402282216613197,1,0.0,2,semicol,
375,2,1.0,50,1,2,-0.1531598559336271,0,0.0,2,lagged,50.0
376,2,1.0,100,1,4,-0.18259039422147266,0,0.0,2,semicol,
377,2,1.0,100,1,3,-0.18320839780805545,0,0.0,2,lagged,50.0
378,2,0.1,10,1,3,-0.27255942560133223,0,0.33333190591734424,3,semicol,
379,2,0.1,10,1,2,-0.18276838723281197,0,0.030080967893759303,3,lagged,50.0
380,2,0.1,50,1,4,-0.20017119606231007,0,0.325450251685286,3,semicol,
381,2,0.1,50,1,1,-0.1647325578198233,1,1.0139339729967241e-06,3,lagged,20.0
382,2,0.1,100,1,1,-0.19397118921354092,1,0.04570432179837706,3,semicol,
383,2,0.1,100,1,1,-0.2217040923435786,1,0.4826941470190343,3,lagged,30.0
384,2,0.5,10,1,1,-0.19394787483146442,1,0.8883903138852212,3,semicol,
385,2,0.5,10,1,1,-0.18592771416507492,1,0.5359241422637647,3,lagged,0.0
386,2,0.5,50,1,2,-0.18592606103422635,0,0.636162597095037,3,semicol,
387,2,0.5,50,1,2,-0.21261728563069243,0,0.36199362203622615,3,lagged,20.0
388,2,0.5,100,1,4,-0.20421133422326937,0,0.3550695697805852,3,semicol,
389,2,0.5,100,1,2,-0.20992575361250507,0,0.41534758333635624,3,lagged,20.0
390,2,1.0,10,1,4,-0.16308955323703747,0,0.6870193937976334,3,semicol,
391,2,1.0,10,1,1,-0.2116265636789929,1,0.5946325265633055,3,lagged,20.0
392,2,1.0,50,1,1,-0.2033743540464896,1,0.6834232916502007,3,semicol,
393,2,1.0,50,1,3,-0.20854186476813089,0,0.9466233575592929,3,lagged,50.0
394,2,1.0,100,1,1,-0.24350097710507804,1,0.8738786979437609,3,semicol,
395,2,1.0,100,1,2,-0.2284787907715933,0,0.7526324237154424,3,lagged,50.0
396,2,0.1,10,1,4,-0.17680006363293235,0,0.3655668024092402,4,semicol,
397,2,0.1,10,1,1,-0.1913800079574176,1,0.20083398291045995,4,lagged,30.0
398,2,0.1,50,1,1,-0.26366833701378967,1,0.43029070616662884,4,semicol,
399,2,0.1,50,1,2,-0.21640737936462862,0,0.26833344703165457,4,lagged,50.0
400,2,0.1,100,1,1,-0.21201477408056335,1,0.18477089703316307,4,semicol,
401,2,0.1,100,1,2,-0.21354847749204342,0,0.24975572842159438,4,lagged,50.0
402,2,0.5,10,1,1,-0.24141352199142666,1,0.4817431005450913,4,semicol,
403,2,0.5,10,1,1,-0.1713059094418347,1,0.6300349826963452,4,lagged,30.0
404,2,0.5,50,1,1,-0.2239039142174193,1,0.5844205206576186,4,semicol,
405,2,0.5,50,1,1,-0.19935079933468844,1,0.7708479838364288,4,lagged,30.0
406,2,0.5,100,1,1,-0.21277950491921332,1,0.596596104143831,4,semicol,
407,2,0.5,100,1,2,-0.18922929341842248,0,0.5460310321548851,4,lagged,50.0
408,2,1.0,10,1,1,-0.14214141828868354,1,0.8097963398029775,4,semicol,
409,2,1.0,10,1,1,-0.2674559554660986,1,0.8157073171012311,4,lagged,20.0
410,2,1.0,50,1,1,-0.2196939786156079,1,0.6306847861966958,4,semicol,
411,2,1.0,50,1,2,-0.23405189805014837,0,0.7288160600277835,4,lagged,30.0
412,2,1.0,100,1,1,-0.23544118544119763,1,0.7660301054345026,4,semicol,
413,2,1.0,100,1,1,-0.26514429009221535,1,0.8454227782312558,4,lagged,30.0
414,2,0.1,10,1,4,-0.2228028721502966,0,0.19006404358337461,5,semicol,
415,2,0.1,10,1,1,-0.25026335824483564,1,0.3971677082814048,5,lagged,20.0
416,2,0.1,50,1,1,-0.20927579457071424,1,0.09352147965663396,5,semicol,
417,2,0.1,50,1,1,-0.25430192787875167,1,0.27151999552941597,5,lagged,30.0
418,2,0.1,100,1,1,-0.23363758244515112,1,0.24513889747526818,5,semicol,
419,2,0.1,100,1,1,-0.23326258983323842,1,0.3494128316182593,5,lagged,30.0
420,2,0.5,10,1,1,-0.28510178775915856,1,0.7444717247815847,5,semicol,
421,2,0.5,10,1,1,-0.26143275800713367,1,0.6649185833612804,5,lagged,50.0
422,2,0.5,50,1,1,-0.2341000372355853,1,0.5253335585372575,5,semicol,
423,2,0.5,50,1,1,-0.24028025392485378,1,0.7586732081089268,5,lagged,20.0
424,2,0.5,100,1,1,-0.23997287929041886,1,0.7305896296770958,5,semicol,
425,2,0.5,100,1,1,-0.2482120024019027,1,0.6852956385430777,5,lagged,50.0
426,2,1.0,10,1,1,-0.3108074584154778,1,0.812550414556837,5,semicol,
427,2,1.0,10,1,1,-0.29300827198051216,1,0.8948027837186171,5,lagged,20.0
428,2,1.0,50,1,2,-0.2693964037825881,0,0.7597126852311575,5,semicol,
429,2,1.0,50,1,1,-0.23083254889129975,1,0.7475468256376052,5,lagged,20.0
430,2,1.0,100,1,2,-0.23887915015338906,0,0.8312410679829778,5,semicol,
431,2,1.0,100,1,2,-0.22049428077644576,0,0.7865426344794384,5,lagged,50.0
432,2,0.1,10,2,2,-0.16723835247462682,1,0.0,2,semicol,
433,2,0.1,10,2,2,-0.2200608992498707,1,0.0,2,lagged,20.0
434,2,0.1,50,2,2,-0.23059252172402933,1,0.0,2,semicol,
435,2,0.1,50,2,1,-0.18893000661858872,0,0.0,2,lagged,20.0
436,2,0.1,100,2,3,-0.18886103306552235,0,0.0,2,semicol,
437,2,0.1,100,2,4,-0.18281126063272965,0,0.0,2,lagged,30.0
438,2,0.5,10,2,1,-0.17650999783477322,0,0.0,2,semicol,
439,2,0.5,10,2,2,-0.13983693614238474,1,0.0,2,lagged,50.0
440,2,0.5,50,2,4,-0.18511260228687357,0,0.0,2,semicol,
441,2,0.5,50,2,3,-0.21918100491814674,0,0.0,2,lagged,50.0
442,2,0.5,100,2,4,-0.1767472675368258,0,0.0,2,semicol,
443,2,0.5,100,2,1,-0.19523483840736203,0,0.0,2,lagged,30.0
444,2,1.0,10,2,4,-0.15999254318234574,0,0.0,2,semicol,
445,2,1.0,10,2,4,-0.1870284659831672,0,0.0,2,lagged,20.0
446,2,1.0,50,2,3,-0.2168843968181053,0,0.0,2,semicol,
447,2,1.0,50,2,1,-0.1853538495055308,0,0.0,2,lagged,20.0
448,2,1.0,100,2,4,-0.19047777539225033,0,0.0,2,semicol,
449,2,1.0,100,2,2,-0.18859217727689853,1,0.0,2,lagged,30.0
450,2,0.1,10,2,2,-0.22581012023204705,1,0.19284195991135322,3,semicol,
451,2,0.1,10,2,1,-0.1233922562086982,0,0.19796090484411794,3,lagged,30.0
452,2,0.1,50,2,4,-0.20235202493716042,0,0.17783262892132137,3,semicol,
453,2,0.1,50,2,3,-0.19264948669225673,0,0.4091222690877289,3,lagged,50.0
454,2,0.1,100,2,4,-0.2137328238414273,0,0.22920880334770485,3,semicol,
455,2,0.1,100,2,1,-0.20690140123282724,0,0.26582732628381905,3,lagged,30.0
456,2,0.5,10,2,1,-0.24292962501589846,0,0.5292005480268779,3,semicol,
457,2,0.5,10,2,2,-0.22364657562724635,1,0.6114850990344484,3,lagged,30.0
458,2,0.5,50,2,3,-0.1955032254854032,0,0.5860666297137407,3,semicol,
459,2,0.5,50,2,1,-0.21737131023982634,0,0.6174239284662727,3,lagged,20.0
460,2,0.5,100,2,2,-0.2443964007102634,1,0.7421518097058871,3,semicol,
461,2,0.5,100,2,3,-0.19161547132702508,0,0.4632674595585668,3,lagged,50.0
462,2,1.0,10,2,4,-0.1720232257323545,0,0.7260221954028236,3,semicol,
463,2,1.0,10,2,1,-0.2130252243856676,0,0.4971353756945672,3,lagged,20.0
464,2,1.0,50,2,3,-0.17972179457080875,0,0.6005096629088036,3,semicol,
465,2,1.0,50,2,1,-0.21048159881445241,0,0.7427414394756249,3,lagged,20.0
466,2,1.0,100,2,2,-0.22875322696384703,1,0.6735896582820023,3,semicol,
467,2,1.0,100,2,2,-0.19370521435259827,1,0.7895044919866172,3,lagged,50.0
468,2,0.1,10,2,2,-0.21958051128968234,1,0.28203508607770256,4,semicol,
469,2,0.1,10,2,1,-0.324664807853609,0,0.16480223886746587,4,lagged,50.0
470,2,0.1,50,2,2,-0.19792698257819433,1,0.3566644057420667,4,semicol,
471,2,0.1,50,2,3,-0.18415201166040784,0,0.16790403685194136,4,lagged,50.0
472,2,0.1,100,2,3,-0.17983375199534757,0,0.29616264859277386,4,semicol,
473,2,0.1,100,2,2,-0.19812561022262615,1,0.23882933018300007,4,lagged,50.0
474,2,0.5,10,2,1,-0.2619850924624735,0,0.6924536325746353,4,semicol,
475,2,0.5,10,2,1,-0.2530000002455291,0,0.4668696969547305,4,lagged,20.0
476,2,0.5,50,2,2,-0.23257636611876675,1,0.5667373585369249,4,semicol,
477,2,0.5,50,2,1,-0.2134534161468896,0,0.5751163359647429,4,lagged,50.0
478,2,0.5,100,2,2,-0.22164591932371724,1,0.6406403033571798,4,semicol,
479,2,0.5,100,2,1,-0.2231499547589456,0,0.5180056921347611,4,lagged,30.0
480,2,1.0,10,2,1,-0.2385766571304823,0,0.7331899583484223,4,semicol,
481,2,1.0,10,2,1,-0.2590773592474387,0,0.7411757241808363,4,lagged,50.0
482,2,1.0,50,2,2,-0.252039710587588,1,0.7885067782402073,4,semicol,
483,2,1.0,50,2,2,-0.2202263339292105,1,0.8152631610383592,4,lagged,50.0
484,2,1.0,100,2,2,-0.2463569225995356,1,0.7634093634924521,4,semicol,
485,2,1.0,100,2,2,-0.236093755610261,1,0.7696525768212439,4,lagged,30.0
486,2,0.1,10,2,2,-0.26343317401492655,1,0.3668573312197176,5,semicol,
487,2,0.1,10,2,1,-0.26752741006180536,0,0.3018984043191989,5,lagged,20.0
488,2,0.1,50,2,2,-0.2182277891559597,1,0.275759397922436,5,semicol,
489,2,0.1,50,2,1,-0.23935614480362488,0,0.2765366627409511,5,lagged,20.0
490,2,0.1,100,2,2,-0.22265916016858653,1,0.2929387342337102,5,semicol,
491,2,0.1,100,2,1,-0.25075450809882016,0,0.3281796603061652,5,lagged,20.0
492,2,0.5,10,2,1,-0.375599133982592,0,0.6969055278260932,5,semicol,
493,2,0.5,10,2,1,-0.1970851310094674,0,0.5394434711763323,5,lagged,30.0
494,2,0.5,50,2,2,-0.27590321725512174,1,0.6803502130892766,5,semicol,
495,2,0.5,50,2,1,-0.21303997213963352,0,0.5929673784315381,5,lagged,30.0
496,2,0.5,100,2,2,-0.2538007656442289,1,0.7291900441835173,5,semicol,
497,2,0.5,100,2,2,-0.2549816118823702,1,0.6453065057489172,5,lagged,50.0
498,2,1.0,10,2,1,-0.2859167816683218,0,0.8449307927237742,5,semicol,
499,2,1.0,10,2,1,-0.32332267856118535,0,0.7791516558935093,5,lagged,20.0
500,2,1.0,50,2,2,-0.24629929669778183,1,0.7946280828398595,5,semicol,
501,2,1.0,50,2,1,-0.2893241307766265,0,0.773473899689671,5,lagged,50.0
502,2,1.0,100,2,2,-0.2486556812696631,1,0.7783050987953369,5,semicol,
503,2,1.0,100,2,1,-0.23727348973875045,0,0.7926272373362566,5,lagged,50.0
504,2,0.1,10,3,3,-0.18113477326576485,1,0.0,2,semicol,
505,2,0.1,10,3,1,-0.2135401887173173,0,0.0,2,lagged,20.0
506,2,0.1,50,3,3,-0.19279441128644026,1,0.0,2,semicol,
507,2,0.1,50,3,4,-0.18628183391059966,0,0.0,2,lagged,30.0
508,2,0.1,100,3,4,-0.1865909996280199,0,0.0,2,semicol,
509,2,0.1,100,3,1,-0.18096255400138284,0,0.0,2,lagged,50.0
510,2,0.5,10,3,3,-0.17915390408307388,1,0.0,2,semicol,
511,2,0.5,10,3,2,-0.1714983607158964,0,0.0,2,lagged,30.0
512,2,0.5,50,3,3,-0.202896377422331,1,0.0,2,semicol,
513,2,0.5,50,3,3,-0.1711123390168109,1,0.0,2,lagged,50.0
514,2,0.5,100,3,3,-0.19050054801821062,1,0.0,2,semicol,
515,2,0.5,100,3,3,-0.17854529813167347,1,0.0,2,lagged,50.0
516,2,1.0,10,3,3,-0.20679317092493135,1,0.0,2,semicol,
517,2,1.0,10,3,2,-0.2144609933176759,0,0.0,2,lagged,50.0
518,2,1.0,50,3,3,-0.22314669206760837,1,0.0,2,semicol,
519,2,1.0,50,3,3,-0.1763630737955392,1,0.0,2,lagged,50.0
520,2,1.0,100,3,4,-0.1871113741443857,0,0.0,2,semicol,
521,2,1.0,100,3,3,-0.1965304746534883,1,0.0,2,lagged,50.0
522,2,0.1,10,3,3,-0.21079168912315546,1,0.12574798641257287,3,semicol,
523,2,0.1,10,3,2,-0.21615735579273082,0,0.14765568087949776,3,lagged,50.0
524,2,0.1,50,3,2,-0.24130632078059602,0,0.17456253896859564,3,semicol,
525,2,0.1,50,3,3,-0.23687463346112217,1,0.2746213096303638,3,lagged,50.0
526,2,0.1,100,3,3,-0.17979096555541102,1,0.18941657604166048,3,semicol,
527,2,0.1,100,3,3,-0.2192496963610963,1,0.19232096868395268,3,lagged,50.0
528,2,0.5,10,3,1,-0.271835324967746,0,0.49700716791701693,3,semicol,
529,2,0.5,10,3,2,-0.1897904681744835,0,0.5434059394655342,3,lagged,50.0
530,2,0.5,50,3,3,-0.20887105694084235,1,0.5027517064378516,3,semicol,
531,2,0.5,50,3,1,-0.21813646265984618,0,0.573357168784603,3,lagged,20.0
532,2,0.5,100,3,3,-0.23065592422622738,1,0.4539720365432955,3,semicol,
533,2,0.5,100,3,3,-0.22083802762113286,1,0.5712457715719995,3,lagged,50.0
534,2,1.0,10,3,2,-0.14009214008533377,0,0.754288153063642,3,semicol,
535,2,1.0,10,3,1,-0.17100223847823162,0,0.693937683946785,3,lagged,50.0
536,2,1.0,50,3,3,-0.24745184278308613,1,0.7325577801066303,3,semicol,
537,2,1.0,50,3,2,-0.21371650400893405,0,0.7663347545094105,3,lagged,30.0
538,2,1.0,100,3,4,-0.23303992873358445,0,0.7708232693316477,3,semicol,
539,2,1.0,100,3,1,-0.21306210134126533,0,0.7760081480785771,3,lagged,50.0
540,2,0.1,10,3,3,-0.26111359863921313,1,0.2064769200861904,4,semicol,
541,2,0.1,10,3,1,-0.21531723888789292,0,0.2229324986787029,4,lagged,30.0
542,2,0.1,50,3,2,-0.3103140234965829,0,0.26923715297460316,4,semicol,
543,2,0.1,50,3,1,-0.22870770170274926,0,0.24218940715104192,4,lagged,30.0
544,2,0.1,100,3,3,-0.22727661518783088,1,0.23921630515980313,4,semicol,
545,2,0.1,100,3,1,-0.18435376465815106,0,0.22208010840157713,4,lagged,20.0
546,2,0.5,10,3,2,-0.21998474451504946,0,0.6208436884793539,4,semicol,
547,2,0.5,10,3,1,-0.30005762873133623,0,0.6287385730285726,4,lagged,50.0
548,2,0.5,50,3,3,-0.2569809305804937,1,0.6145680263704385,4,semicol,
549,2,0.5,50,3,1,-0.2588406484124972,0,0.5938325641710923,4,lagged,30.0
550,2,0.5,100,3,3,-0.20242155390963962,1,0.6110347938059293,4,semicol,
551,2,0.5,100,3,2,-0.2347662139475244,0,0.6588143545016709,4,lagged,20.0
552,2,1.0,10,3,2,-0.27465653151518665,0,0.7659188061124353,4,semicol,
553,2,1.0,10,3,1,-0.24721352190489826,0,0.7621592815697205,4,lagged,30.0
554,2,1.0,50,3,2,-0.2506030847646749,0,0.7814403802359344,4,semicol,
555,2,1.0,50,3,1,-0.2465994107469032,0,0.7292448243346599,4,lagged,50.0
556,2,1.0,100,3,2,-0.25439759975919524,0,0.7730597280998021,4,semicol,
557,2,1.0,100,3,1,-0.22953361476471926,0,0.7612337795194554,4,lagged,50.0
558,2,0.1,10,3,3,-0.2249967269058493,1,0.2568547242560011,5,semicol,
559,2,0.1,10,3,1,-0.25011344261679985,0,0.2962670577081374,5,lagged,50.0
560,2,0.1,50,3,2,-0.2447714925766526,0,0.2736146968377573,5,semicol,
561,2,0.1,50,3,2,-0.1918211063883557,0,0.25116881347459113,5,lagged,50.0
562,2,0.1,100,3,2,-0.2608933510338276,0,0.22907571439043448,5,semicol,
563,2,0.1,100,3,2,-0.22882285284561643,0,0.2618224931819136,5,lagged,50.0
564,2,0.5,10,3,2,-0.2180478478913999,0,0.6398344288639509,5,semicol,
565,2,0.5,10,3,1,-0.25755559388041194,0,0.6448807161834027,5,lagged,50.0
566,2,0.5,50,3,2,-0.3007689357544231,0,0.6695327068405214,5,semicol,
567,2,0.5,50,3,1,-0.24997757512588226,0,0.616169512112062,5,lagged,50.0
568,2,0.5,100,3,2,-0.24058718370939342,0,0.6308299287476371,5,semicol,
569,2,0.5,100,3,1,-0.2537239539281147,0,0.6680551675428982,5,lagged,50.0
570,2,1.0,10,3,1,-0.3421345654589251,0,0.7824179818332381,5,semicol,
571,2,1.0,10,3,1,-0.21375004426316893,0,0.773063232564807,5,lagged,30.0
572,2,1.0,50,3,2,-0.26121851960809445,0,0.7922579983437944,5,semicol,
573,2,1.0,50,3,1,-0.23361716325192658,0,0.7672740942885559,5,lagged,50.0
574,2,1.0,100,3,2,-0.27111331996770055,0,0.7919811109599744,5,semicol,
575,2,1.0,100,3,1,-0.2527080526572882,0,0.7803886824371032,5,lagged,20.0
576,3,0.1,10,0,0,-6.249941406765764e-06,1,0.0014547068209464953,2,semicol,
577,3,0.1,10,0,0,-6.249941406765764e-06,1,1.7908122302863097e-09,2,lagged,0.0
578,3,0.1,50,0,4,-0.006462488155282752,0,0.06403558279978372,2,semicol,
579,3,0.1,50,0,3,-0.36676324643073377,0,0.5611438647300421,2,lagged,50.0
580,3,0.1,100,0,4,-0.37146251591086366,0,0.5093792086344594,2,semicol,
581,3,0.1,100,0,2,-0.023447013986380032,0,0.050370147499819815,2,lagged,50.0
582,3,0.5,10,0,1,-0.6628425507535249,0,0.9556323114867079,2,semicol,
583,3,0.5,10,0,1,-0.3701470534062605,0,0.6249177456801067,2,lagged,20.0
584,3,0.5,50,0,0,-0.39152190859368546,1,0.5931285006359227,2,semicol,
585,3,0.5,50,0,3,-0.004017771176623074,0,0.029775988460511604,2,lagged,50.0
586,3,0.5,100,0,2,-0.10302969876539192,0,0.16711504756134438,2,semicol,
587,3,0.5,100,0,1,-0.27627014097763697,0,0.3871615387389904,2,lagged,20.0
588,3,1.0,10,0,2,-0.49986085957224147,0,0.7523258329009374,2,semicol,
589,3,1.0,10,0,4,-0.6384757331972792,0,0.9404052221022929,2,lagged,30.0
590,3,1.0,50,0,0,-0.4439216007889668,1,0.6315588179938616,2,semicol,
591,3,1.0,50,0,1,-0.10424468756417052,0,0.14498752668036183,2,lagged,20.0
592,3,1.0,100,0,2,-0.5852524149183073,0,0.8527690916784129,2,semicol,
593,3,1.0,100,0,4,-0.504220413479783,0,0.7477883800940317,2,lagged,30.0
594,3,0.1,10,0,4,-0.23109551648037155,0,0.2611390441407441,3,semicol,
595,3,0.1,10,0,1,-0.9343719295615048,0,0.8918241446690787,3,lagged,0.0
596,3,0.1,50,0,0,-0.41925509486753054,1,0.3821433976331111,3,semicol,
597,3,0.1,50,0,3,-0.6939690707723809,0,0.6123900814783623,3,lagged,50.0
598,3,0.1,100,0,0,-1.2499984375195942e-06,1,0.000757446778628928,3,semicol,
599,3,0.1,100,0,0,-1.2499984375195942e-06,1,0.0005346014991105165,3,lagged,0.0
600,3,0.5,10,0,0,-0.7970936095302145,1,0.7207167773718776,3,semicol,
601,3,0.5,10,0,1,-0.9731664330975902,0,0.8269190219736886,3,lagged,50.0
602,3,0.5,50,0,2,-0.4508172676039731,0,0.4192064021846313,3,semicol,
603,3,0.5,50,0,1,-0.6821062221070998,0,0.6186333069720646,3,lagged,50.0
604,3,0.5,100,0,2,-0.7468136791201344,0,0.6787761273447488,3,semicol,
605,3,0.5,100,0,1,-1.092612181411087,0,0.9952305388668043,3,lagged,50.0
606,3,1.0,10,0,3,-1.0037012825167932,0,0.9108554647026517,3,semicol,
607,3,1.0,10,0,1,-0.9471749112144612,0,0.8467903213879389,3,lagged,0.0
608,3,1.0,50,0,0,-0.7640419947775612,1,0.6902962109613762,3,semicol,
609,3,1.0,50,0,1,-0.8722909362269226,0,0.8104423976647005,3,lagged,50.0
610,3,1.0,100,0,0,-0.9426758952865074,1,0.8608050466112293,3,semicol,
611,3,1.0,100,0,2,-0.8698840065513462,0,0.7986345012811685,3,lagged,50.0
612,3,0.1,10,0,4,-0.652995042405748,0,0.46441176153394753,4,semicol,
613,3,0.1,10,0,3,-7.518325922962996e-05,0,0.005484311637085028,4,lagged,50.0
614,3,0.1,50,0,0,-0.03904475191889635,1,0.030164885224930566,4,semicol,
615,3,0.1,50,0,2,-0.242057954449636,0,0.1688399939368268,4,lagged,20.0
616,3,0.1,100,0,4,-0.006873490784401181,0,0.017879288953910784,4,semicol,
617,3,0.1,100,0,1,-0.19196086035909465,0,0.1380348016026064,4,lagged,50.0
618,3,0.5,10,0,0,-0.5249107770664326,1,0.38957536634590795,4,semicol,
619,3,0.5,10,0,0,-0.9756378326529194,1,0.7188994485633872,4,lagged,0.0
620,3,0.5,50,0,0,-0.2545145876225849,1,0.18336926508910803,4,semicol,
621,3,0.5,50,0,1,-0.980328611973472,0,0.7006177051500264,4,lagged,30.0
622,3,0.5,100,0,0,-0.32064590148955147,1,0.24191894344438433,4,semicol,
623,3,0.5,100,0,2,-1.0198087896192598,0,0.7438688177096618,4,lagged,50.0
624,3,1.0,10,0,0,-1.0483163960722093,1,0.7620589214824597,4,semicol,
625,3,1.0,10,0,1,-1.140254993650426,0,0.8071464307652824,4,lagged,0.0
626,3,1.0,50,0,0,-1.1104783822178808,1,0.811169795760075,4,semicol,
627,3,1.0,50,0,1,-0.9722327079480723,0,0.7094412481760757,4,lagged,20.0
628,3,1.0,100,0,2,-0.8977296937904896,0,0.6529124419473233,4,semicol,
629,3,1.0,100,0,1,-1.0751019131477424,0,0.7812642603594177,4,lagged,20.0
630,3,0.1,10,0,2,-0.5751077033101234,0,0.3872574045335457,5,semicol,
631,3,0.1,10,0,1,-0.5540662687251363,0,0.3580515574644692,5,lagged,0.0
632,3,0.1,50,0,0,-0.7145419430320236,1,0.4359614029001133,5,semicol,
633,3,0.1,50,0,3,-0.19662892420288824,0,0.12745685957035824,5,lagged,50.0
634,3,0.1,100,0,3,-0.6586600980755839,0,0.41113935352508724,5,semicol,
635,3,0.1,100,0,2,-0.6950722368972168,0,0.42850406417767156,5,lagged,50.0
636,3,0.5,10,0,0,-0.8456856001034397,1,0.5042722871468561,5,semicol,
637,3,0.5,10,0,0,-1.1435364292046857,1,0.673283409662913,5,lagged,0.0
638,3,0.5,50,0,0,-1.2243587694800206,1,0.7603553776505956,5,semicol,
639,3,0.5,50,0,1,-1.0663727468076096,0,0.6651880007482617,5,lagged,20.0
640,3,0.5,100,0,0,-1.2269490323316936,1,0.7571955005561507,5,semicol,
641,3,0.5,100,0,1,-1.002691726744021,0,0.6341877417254475,5,lagged,50.0
642,3,1.0,10,0,0,-1.1632359279293698,1,0.7146118640711296,5,semicol,
643,3,1.0,10,0,0,-1.17845006574173,1,0.729641661785164,5,lagged,0.0
644,3,1.0,50,0,0,-1.533832900240603,1,0.9468073392738938,5,semicol,
645,3,1.0,50,0,1,-1.5247362325562739,0,0.9493287437460076,5,lagged,50.0
646,3,1.0,100,0,1,-1.4845593232653627,0,0.9243789269609485,5,semicol,
